Disease	Disease_name	Orphan	Predicted_MGI	MGI_name	MGI_entrez	Genetic_location	Human	score
OMIM:615219	hydrocephalus	No	MGI:1341085	epilepsy, progressive myoclonic epilepsy, type 2 gene alpha	13853	Chr10 3.66 cM		0.37
OMIM:615219	hydrocephalus	No	MGI:97849	recombination activating gene 2	19374	Chr2 53.87 cM		0.36
OMIM:615219	hydrocephalus	No	MGI:88446	collagen, type XI, alpha 1	12814	Chr3 49.35 cM		0.35
OMIM:615222	Smith-McCort dysplasia	No	MGI:2153463	relaxin/insulin-like family peptide receptor 2	140498	Chr5 89.23 cM		0.83
OMIM:615222	Smith-McCort dysplasia	No	MGI:2153182	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 2	140492	Chr18 24.34 cM		0.69
OMIM:615222	Smith-McCort dysplasia	No	MGI:1861438	glial cells missing homolog 2	107889	Chr13 20.31 cM		0.65
OMIM:615222	Smith-McCort dysplasia	No	MGI:1914167	cysteine and histidine-rich domain (CHORD)-containing, zinc-binding protein 1	66917	Chr9 7.01 cM		0.52
OMIM:615222	Smith-McCort dysplasia	No	MGI:109611	desmoplakin	109620	Chr13 18 cM		0.49
OMIM:615222	Smith-McCort dysplasia	No	MGI:3690456					0.47
OMIM:615222	Smith-McCort dysplasia	No	MGI:97249	myeloblastosis oncogene	17863	Chr10 9.75 cM		0.44
OMIM:615222	Smith-McCort dysplasia	No	MGI:96281	5-hydroxytryptamine (serotonin) receptor 2C	15560	ChrX 68.46 cM		0.41
OMIM:615222	Smith-McCort dysplasia	No	MGI:97769	prion protein	19122	Chr2 64.07 cM		0.38
OMIM:615224	advanced sleep phase syndrome 2	No	MGI:3837571					0.83
OMIM:615224	advanced sleep phase syndrome 2	No	MGI:3837570					0.68
OMIM:615224	advanced sleep phase syndrome 2	No	MGI:5587925					0.65
OMIM:615224	advanced sleep phase syndrome 2	No	MGI:2135272	VANGL planar cell polarity 2	93840	Chr1 79.54 cM		0.6
OMIM:615224	advanced sleep phase syndrome 2	No	MGI:5828596					0.53
OMIM:615224	advanced sleep phase syndrome 2	No	MGI:5906014					0.52
OMIM:615224	advanced sleep phase syndrome 2	No	MGI:98809	tropomyosin 1, alpha	22003	Chr9 36.27 cM		0.47
OMIM:615224	advanced sleep phase syndrome 2	No	MGI:3844256					0.44
OMIM:615224	advanced sleep phase syndrome 2	No	MGI:95489	fibrillin 1	14118	Chr2 61.38 cM		0.37
OMIM:615224	advanced sleep phase syndrome 2	No	MGI:88516	crystallin, alpha B	12955	Chr9 27.75 cM		0.36
OMIM:615232	schizophrenia 18	No	MGI:3521936					0.84
OMIM:615232	schizophrenia 18	No	MGI:1313261	spectrin beta, non-erythrocytic 2	20743	Chr19 4.1 cM		0.83
OMIM:615232	schizophrenia 18	No	MGI:96909	avian musculoaponeurotic fibrosarcoma oncogene homolog	17132	Chr8 62.61 cM		0.82
OMIM:615232	schizophrenia 18	No	MGI:3766211					0.81
OMIM:615232	schizophrenia 18	No	MGI:97380	neurotrophin 3	18205	Chr6 60.45 cM		0.8
OMIM:615232	schizophrenia 18	No	MGI:3793691					0.79
OMIM:615232	schizophrenia 18	No	MGI:102851	pancreatic and duodenal homeobox 1	18609	Chr5 86.84 cM		0.78
OMIM:615232	schizophrenia 18	No	MGI:88192	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	20586	Chr9 7.84 cM		0.77
OMIM:615232	schizophrenia 18	No	MGI:1333849	RAS, guanyl releasing protein 2	19395	Chr19 4.58 cM		0.76
OMIM:615232	schizophrenia 18	No	MGI:98743	thyroid hormone receptor beta	21834	Chr14 7.08 cM		0.75
OMIM:615232	schizophrenia 18	No	MGI:88469	cartilage oligomeric matrix protein	12845	Chr8 34.15 cM		0.74
OMIM:615232	schizophrenia 18	No	MGI:1921903	protein-O-mannose kinase	74653	Chr8 14.25 cM		0.73
OMIM:615232	schizophrenia 18	No	MGI:95305	eukaryotic translation initiation factor 4E	13684	Chr3 64.3 cM		0.72
OMIM:615232	schizophrenia 18	No	MGI:5573153					0.71
OMIM:615232	schizophrenia 18	No	MGI:4839367					0.7
OMIM:615232	schizophrenia 18	No	MGI:1920024	nei endonuclease VIII-like 1 (E. coli)	72774	Chr9 30.89 cM		0.69
OMIM:615232	schizophrenia 18	No	MGI:1334444	zinc finger protein, multitype 2	22762	Chr15 15.74 cM		0.68
OMIM:615232	schizophrenia 18	No	MGI:5491018					0.67
OMIM:615232	schizophrenia 18	No	MGI:3604137					0.66
OMIM:615232	schizophrenia 18	No	MGI:1338938	bone morphogenetic protein receptor, type 1A	12166	Chr14 20.81 cM		0.65
OMIM:615232	schizophrenia 18	No	MGI:3717228					0.64
OMIM:615232	schizophrenia 18	No	MGI:1342270	LARGE xylosyl- and glucuronyltransferase 1	16795	Chr8 35.08 cM		0.63
OMIM:615232	schizophrenia 18	No	MGI:4366525					0.62
OMIM:615232	schizophrenia 18	No	MGI:5521540					0.61
OMIM:615232	schizophrenia 18	No	MGI:1923928	transmembrane protein 67	329795	Chr4 5.56 cM		0.6
OMIM:615232	schizophrenia 18	No	MGI:2682319	lysine (K)-specific methyltransferase 2D	381022	Chr15 54.8 cM		0.59
OMIM:615232	schizophrenia 18	No	MGI:3038694					0.58
OMIM:615232	schizophrenia 18	No	MGI:5445409					0.57
OMIM:615232	schizophrenia 18	No	MGI:3710685					0.56
OMIM:615232	schizophrenia 18	No	MGI:2675928					0.55
OMIM:615232	schizophrenia 18	No	MGI:107173	serine (or cysteine) peptidase inhibitor, clade F, member 2	18816	Chr11 45.89 cM		0.54
OMIM:615232	schizophrenia 18	No	MGI:3818711					0.53
OMIM:615232	schizophrenia 18	No	MGI:2159324	ceroid-lipofuscinosis, neuronal 6	76524	Chr9 33.89 cM		0.52
OMIM:615232	schizophrenia 18	No	MGI:4412049					0.51
OMIM:615232	schizophrenia 18	No	MGI:3583957	WD repeat domain 72	546144	Chr9 41.06 cM		0.5
OMIM:615232	schizophrenia 18	No	MGI:95751	glycine receptor, beta subunit	14658	Chr3 35.71 cM		0.49
OMIM:615232	schizophrenia 18	No	MGI:3802582					0.48
OMIM:615232	schizophrenia 18	No	MGI:5566831					0.47
OMIM:615232	schizophrenia 18	No	MGI:103178	vascular endothelial growth factor A	22339	Chr17 22.79 cM		0.46
OMIM:615232	schizophrenia 18	No	MGI:5014210					0.45
OMIM:615232	schizophrenia 18	No	MGI:5553467					0.44
OMIM:615232	schizophrenia 18	No	MGI:3525072					0.43
OMIM:615232	schizophrenia 18	No	MGI:98282	spleen focus forming virus (SFFV) proviral integration oncogene	20375	Chr2 50.44 cM		0.42
OMIM:615232	schizophrenia 18	No	MGI:99915	laminin, beta 3	16780	Chr1 97.71 cM		0.41
OMIM:615232	schizophrenia 18	No	MGI:109517	surfactant associated protein C	20389	Chr14 36.32 cM		0.4
OMIM:615232	schizophrenia 18	No	MGI:104698	lens intrinsic membrane protein 2	233187	Chr7 28.25 cM		0.39
OMIM:615232	schizophrenia 18	No	MGI:109571	tubby like protein 1	22157	Chr17 14.66 cM		0.38
OMIM:615232	schizophrenia 18	No	MGI:3588207	dynein, axonemal assembly factor 3	436022	Chr7 2.61 cM		0.37
OMIM:615232	schizophrenia 18	No	MGI:1328366	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	20587	Chr10 38.61 cM		0.36
OMIM:615232	schizophrenia 18	No	MGI:2388295					0.35
OMIM:615238	familial partial lipodystrophy	No	MGI:5582276					0.84
OMIM:615238	familial partial lipodystrophy	No	MGI:96677	KIT proto-oncogene receptor tyrosine kinase	16590	Chr5 39.55 cM		0.82
OMIM:615238	familial partial lipodystrophy	No	MGI:88075	arylsulfatase B	11881	Chr13 47.88 cM		0.81
OMIM:615238	familial partial lipodystrophy	No	MGI:1353568	torsin family 1, member A (torsin A)	30931	Chr2 21.77 cM		0.78
OMIM:615238	familial partial lipodystrophy	No	MGI:98488	solute carrier family 6 (neurotransmitter transporter, taurine), member 6	21366	Chr6 40.73 cM		0.76
OMIM:615238	familial partial lipodystrophy	No	MGI:1891700	nicastrin	59287	Chr1 79.54 cM		0.75
OMIM:615238	familial partial lipodystrophy	No	MGI:95523	fibroblast growth factor receptor 2	14183	Chr7 73.19 cM		0.72
OMIM:615238	familial partial lipodystrophy	No	MGI:5620180					0.7
OMIM:615238	familial partial lipodystrophy	No	MGI:109520	platelet-activating factor acetylhydrolase, isoform 1b, subunit 1	18472	Chr11 45.76 cM		0.68
OMIM:615238	familial partial lipodystrophy	No	MGI:96820	lipoprotein lipase	16956	Chr8 33.88 cM		0.67
OMIM:615238	familial partial lipodystrophy	No	MGI:5445348					0.63
OMIM:615238	familial partial lipodystrophy	No	MGI:98251	sodium channel, voltage-gated, type V, alpha	20271	Chr9 71.33 cM		0.62
OMIM:615238	familial partial lipodystrophy	No	MGI:3833387					0.6
OMIM:615238	familial partial lipodystrophy	No	MGI:1930205					0.59
OMIM:615238	familial partial lipodystrophy	No	MGI:1890646	NIMA (never in mitosis gene a)-related expressed kinase 8	140859	Chr11 46.74 cM		0.57
OMIM:615238	familial partial lipodystrophy	No	MGI:95789	gonadotropin releasing hormone 1	14714	Chr14 34.66 cM		0.56
OMIM:615238	familial partial lipodystrophy	No	MGI:94925	dopamine receptor D3	13490	Chr16 28.44 cM		0.55
OMIM:615238	familial partial lipodystrophy	No	MGI:5432253					0.53
OMIM:615238	familial partial lipodystrophy	No	MGI:5052364					0.52
OMIM:615238	familial partial lipodystrophy	No	MGI:95586	follistatin	14313	Chr13 64.15 cM		0.51
OMIM:615238	familial partial lipodystrophy	No	MGI:107931	sequestosome 1	18412	Chr11 30.36 cM		0.5
OMIM:615238	familial partial lipodystrophy	No	MGI:3769761					0.45
OMIM:615238	familial partial lipodystrophy	No	MGI:5529514					0.44
OMIM:615238	familial partial lipodystrophy	No	MGI:99481	coagulation factor XI	109821	Chr8 25.14 cM		0.42
OMIM:615238	familial partial lipodystrophy	No	MGI:3835843					0.41
OMIM:615238	familial partial lipodystrophy	No	MGI:96079	hepatocyte growth factor	15234	Chr5 7.07 cM		0.4
OMIM:615238	familial partial lipodystrophy	No	MGI:2148800	aryl hydrocarbon receptor-interacting protein-like 1	114230	Chr11 43.81 cM		0.39
OMIM:615238	familial partial lipodystrophy	No	MGI:1354168	tocopherol (alpha) transfer protein	50500	Chr4 7.76 cM		0.36
OMIM:615238	familial partial lipodystrophy	No	MGI:5451180					0.35
OMIM:615244		No	MGI:895149	acyl-Coenzyme A dehydrogenase, very long chain	11370	Chr11 42.96 cM		0.84
OMIM:615244		No	MGI:99480	CCAAT/enhancer binding protein (C/EBP), alpha	12606	Chr7 21.02 cM		0.83
OMIM:615244		No	MGI:1346523	sarcoglycan, beta (dystrophin-associated glycoprotein)	24051	Chr5 38.89 cM		0.82
OMIM:615244		No	MGI:3693207					0.8
OMIM:615244		No	MGI:1196990	CD200 antigen	17470	Chr16 29.53 cM		0.78
OMIM:615244		No	MGI:1917976	angiopoietin-like 6	70726	Chr9 7.66 cM		0.75
OMIM:615244		No	MGI:1913975	leucine-rich repeat kinase 2	66725	Chr15 46.07 cM		0.73
OMIM:615244		No	MGI:88192	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	20586	Chr9 7.84 cM		0.72
OMIM:615244		No	MGI:5882590					0.68
OMIM:615244		No	MGI:4437301					0.67
OMIM:615244		No	MGI:98358	SRY (sex determining region Y)-box 10	20665	Chr15 37.7 cM		0.66
OMIM:615244		No	MGI:1194497	TGFB-induced factor homeobox 1	21815	Chr17 41.87 cM		0.64
OMIM:615244		No	MGI:3522251					0.63
OMIM:615244		No	MGI:2159437	ATP/GTP binding protein 1	67269	Chr13 31.87 cM		0.62
OMIM:615244		No	MGI:96257	perlecan (heparan sulfate proteoglycan 2)	15530	Chr4 69.93 cM		0.61
OMIM:615244		No	MGI:1926033	bromodomain and PHD finger containing, 1	78783	Chr6 52.75 cM		0.6
OMIM:615244		No	MGI:5142232					0.54
OMIM:615244		No	MGI:5448200					0.53
OMIM:615244		No	MGI:5427872					0.52
OMIM:615244		No	MGI:97769	prion protein	19122	Chr2 64.07 cM		0.51
OMIM:615244		No	MGI:1923089	dynein assembly factor with WDR repeat domains 1	71227			0.5
OMIM:615244		No	MGI:99918	methyl CpG binding protein 2	17257	ChrX 37.63 cM		0.47
OMIM:615244		No	MGI:103078	sepiapterin reductase	20751	Chr6 37.15 cM		0.46
OMIM:615244		No	MGI:5524232					0.45
OMIM:615244		No	MGI:88464	collagen, type VIII, alpha 2	329941	Chr4 60.29 cM		0.43
OMIM:615244		No	MGI:109514	cystatin B	13014	Chr10 39.72 cM		0.42
OMIM:615244		No	MGI:2179507	fukutin	246179	Chr4 28.74 cM		0.41
OMIM:615244		No	MGI:3590214					0.38
OMIM:615248	restrictive cardiomyopathy	No	MGI:5491202					0.84
OMIM:615248	restrictive cardiomyopathy	No	MGI:5000263					0.82
OMIM:615248	restrictive cardiomyopathy	No	MGI:5447066					0.8
OMIM:615248	restrictive cardiomyopathy	No	MGI:1355314	damage specific DNA binding protein 2	107986	Chr2 50.56 cM		0.79
OMIM:615248	restrictive cardiomyopathy	No	MGI:97004	membrane metallo endopeptidase	17380	Chr3 29.97 cM		0.78
OMIM:615248	restrictive cardiomyopathy	No	MGI:95832	granulin	14824	Chr11 66.29 cM		0.77
OMIM:615248	restrictive cardiomyopathy	No	MGI:88388	cystic fibrosis transmembrane conductance regulator	12638	Chr6 8.1 cM		0.76
OMIM:615248	restrictive cardiomyopathy	No	MGI:3831139					0.75
OMIM:615248	restrictive cardiomyopathy	No	MGI:1353466	matrix metallopeptidase 20 (enamelysin)	30800	Chr9 2.46 cM		0.74
OMIM:615248	restrictive cardiomyopathy	No	MGI:2448607	nyctalopin	236690	ChrX 8.37 cM		0.73
OMIM:615248	restrictive cardiomyopathy	No	MGI:5465568					0.72
OMIM:615248	restrictive cardiomyopathy	No	MGI:2142523	CREB regulated transcription coactivator 1	382056	Chr8 34.15 cM		0.68
OMIM:615248	restrictive cardiomyopathy	No	MGI:99454	insulin receptor substrate 1	16367	Chr1 42 cM		0.67
OMIM:615248	restrictive cardiomyopathy	No	MGI:95459	zinc finger protein 521	225207	Chr18 7.68 cM		0.66
OMIM:615248	restrictive cardiomyopathy	No	MGI:5620886					0.65
OMIM:615248	restrictive cardiomyopathy	No	MGI:1923799	CECR2, histone acetyl-lysine reader	330409	Chr6 56.97 cM		0.63
OMIM:615248	restrictive cardiomyopathy	No	MGI:103248	polyhomeotic 1	13619	Chr6 57.52 cM		0.61
OMIM:615248	restrictive cardiomyopathy	No	MGI:1277215	Bardet-Biedl syndrome 1 (human)	52028	Chr19 4.14 cM		0.6
OMIM:615248	restrictive cardiomyopathy	No	MGI:1916052	myopalladin	68802	Chr10 32.54 cM		0.59
OMIM:615248	restrictive cardiomyopathy	No	MGI:5581487					0.58
OMIM:615248	restrictive cardiomyopathy	No	MGI:98347	small nuclear ribonucleoprotein N	20646	Chr7 34.04 cM		0.57
OMIM:615248	restrictive cardiomyopathy	No	MGI:88467	collagen, type I, alpha 1	12842	Chr11 59.01 cM		0.51
OMIM:615248	restrictive cardiomyopathy	No	MGI:95564	fragile X mental retardation 1	14265	ChrX 34.83 cM		0.49
OMIM:615248	restrictive cardiomyopathy	No	MGI:98352	superoxide dismutase 2, mitochondrial	20656	Chr17 8.75 cM		0.47
OMIM:615248	restrictive cardiomyopathy	No	MGI:3640476					0.43
OMIM:615248	restrictive cardiomyopathy	No	MGI:96545	interleukin 1 receptor, type I	16177	Chr1 18.81 cM		0.39
OMIM:615248	restrictive cardiomyopathy	No	MGI:1890220	G protein-coupled receptor 132	56696	Chr12 61.25 cM		0.36
OMIM:615249	muscular dystrophy-dystroglycanopathy	No	MGI:3037886					0.84
OMIM:615249	muscular dystrophy-dystroglycanopathy	No	MGI:1096393	snail family zinc finger 2	20583	Chr16 10.07 cM		0.83
OMIM:615249	muscular dystrophy-dystroglycanopathy	No	MGI:1335082	inversin	16348	Chr4 26.11 cM		0.77
OMIM:615249	muscular dystrophy-dystroglycanopathy	No	MGI:5316718					0.76
OMIM:615249	muscular dystrophy-dystroglycanopathy	No	MGI:1277124	N-acylsphingosine amidohydrolase 1	11886	Chr8 23.89 cM		0.75
OMIM:615249	muscular dystrophy-dystroglycanopathy	No	MGI:1914608	RIKEN cDNA 1700093K21 gene	67358	Chr11 14.32 cM		0.74
OMIM:615249	muscular dystrophy-dystroglycanopathy	No	MGI:1890508	zinc metallopeptidase, STE24	230709	Chr4 56.8 cM		0.73
OMIM:615249	muscular dystrophy-dystroglycanopathy	No	MGI:1918480	dymeclin	69190	Chr18 50.97 cM		0.71
OMIM:615249	muscular dystrophy-dystroglycanopathy	No	MGI:95720	gap junction protein, beta 2	14619	Chr14 30.1 cM		0.69
OMIM:615249	muscular dystrophy-dystroglycanopathy	No	MGI:96629	Janus kinase 2	16452	Chr19 23.73 cM		0.68
OMIM:615249	muscular dystrophy-dystroglycanopathy	No	MGI:97902	ret proto-oncogene	19713	Chr6 55.86 cM		0.62
OMIM:615249	muscular dystrophy-dystroglycanopathy	No	MGI:3621183					0.6
OMIM:615249	muscular dystrophy-dystroglycanopathy	No	MGI:3769139					0.59
OMIM:615249	muscular dystrophy-dystroglycanopathy	No	MGI:103177	myelin protein zero	17528	Chr1 79.05 cM		0.58
OMIM:615249	muscular dystrophy-dystroglycanopathy	No	MGI:107181	solute carrier family 26, member 3	13487	Chr12 13.45 cM		0.56
OMIM:615249	muscular dystrophy-dystroglycanopathy	No	MGI:107734	adaptor-related protein complex 3, delta 1 subunit	11776	Chr10 39.72 cM		0.55
OMIM:615249	muscular dystrophy-dystroglycanopathy	No	MGI:2181407	transient receptor potential cation channel, subfamily V, member 3	246788	Chr11 45.25 cM		0.54
OMIM:615249	muscular dystrophy-dystroglycanopathy	No	MGI:3720647					0.49
OMIM:615249	muscular dystrophy-dystroglycanopathy	No	MGI:1098283	period circadian clock 1	18626	Chr11 42.37 cM		0.47
OMIM:615249	muscular dystrophy-dystroglycanopathy	No	MGI:3797603					0.4
OMIM:615249	muscular dystrophy-dystroglycanopathy	No	MGI:1935147	AT rich interactive domain 1A (SWI-like)	93760	Chr4 66.25 cM		0.37
OMIM:615268	cerebellar ataxia, mental retardation and dysequlibrium syndrome	No	MGI:97249	myeloblastosis oncogene	17863	Chr10 9.75 cM		0.75
OMIM:615268	cerebellar ataxia, mental retardation and dysequlibrium syndrome	No	MGI:5910499					0.74
OMIM:615268	cerebellar ataxia, mental retardation and dysequlibrium syndrome	No	MGI:108520	frizzled class receptor 4	14366	Chr7 49.32 cM		0.73
OMIM:615268	cerebellar ataxia, mental retardation and dysequlibrium syndrome	No	MGI:97492	paired box 8	18510	Chr2 16.43 cM		0.67
OMIM:615268	cerebellar ataxia, mental retardation and dysequlibrium syndrome	No	MGI:3833387					0.66
OMIM:615268	cerebellar ataxia, mental retardation and dysequlibrium syndrome	No	MGI:3798061					0.65
OMIM:615268	cerebellar ataxia, mental retardation and dysequlibrium syndrome	No	MGI:2446294	multiple EGF-like-domains 8	269878	Chr7 13.75 cM		0.58
OMIM:615268	cerebellar ataxia, mental retardation and dysequlibrium syndrome	No	MGI:3588207	dynein, axonemal assembly factor 3	436022	Chr7 2.61 cM		0.54
OMIM:615268	cerebellar ataxia, mental retardation and dysequlibrium syndrome	No	MGI:5646610					0.52
OMIM:615268	cerebellar ataxia, mental retardation and dysequlibrium syndrome	No	MGI:95729	GLI-Kruppel family member GLI3	14634	Chr13 5.43 cM		0.51
OMIM:615268	cerebellar ataxia, mental retardation and dysequlibrium syndrome	No	MGI:2389007	HYDIN, axonemal central pair apparatus protein	244653	Chr8 57.5 cM		0.49
OMIM:615268	cerebellar ataxia, mental retardation and dysequlibrium syndrome	No	MGI:1924832	membrane bound O-acyltransferase domain containing 7	77582	Chr7 2.12 cM		0.48
OMIM:615268	cerebellar ataxia, mental retardation and dysequlibrium syndrome	No	MGI:96392	intercellular adhesion molecule 1	15894	Chr9 7.69 cM		0.47
OMIM:615268	cerebellar ataxia, mental retardation and dysequlibrium syndrome	No	MGI:2685906	dynein regulatory complex subunit 1	381738	Chr5 16.42 cM		0.38
OMIM:615268	cerebellar ataxia, mental retardation and dysequlibrium syndrome	No	MGI:95305	eukaryotic translation initiation factor 4E	13684	Chr3 64.3 cM		0.35
OMIM:615274	cataract 15 multiple types	No	MGI:1891221	cartilage associated protein	56693	Chr9 64.39 cM		0.79
OMIM:615274	cataract 15 multiple types	No	MGI:105090	solute carrier family 6 (neurotransmitter transporter, glycine), member 5	104245	Chr7 31.71 cM		0.77
OMIM:615274	cataract 15 multiple types	No	MGI:1929470	tyrosine kinase 2	54721	Chr9 7.71 cM		0.76
OMIM:615274	cataract 15 multiple types	No	MGI:96990	major intrinsic protein of lens fiber	17339	Chr10 76.49 cM		0.74
OMIM:615274	cataract 15 multiple types	No	MGI:2388308					0.73
OMIM:615274	cataract 15 multiple types	No	MGI:3817470					0.69
OMIM:615274	cataract 15 multiple types	No	MGI:107172	protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type I)	19058	Chr11 9.71 cM		0.63
OMIM:615274	cataract 15 multiple types	No	MGI:4430190					0.41
OMIM:615274	cataract 15 multiple types	No	MGI:5437073					0.4
OMIM:615274	cataract 15 multiple types	No	MGI:1346525	sarcoglycan, delta (dystrophin-associated glycoprotein)	24052	Chr11 28.09 cM		0.36
OMIM:615277	cataract 19 multiple types	No	MGI:5448200					0.81
OMIM:615277	cataract 19 multiple types	No	MGI:104698	lens intrinsic membrane protein 2	233187	Chr7 28.25 cM		0.76
OMIM:615277	cataract 19 multiple types	No	MGI:2139360	spalt like transcription factor 4	99377	Chr2 88.99 cM		0.71
OMIM:615277	cataract 19 multiple types	No	MGI:5524076					0.69
OMIM:615277	cataract 19 multiple types	No	MGI:1920563	Rpgrip1-like	244585	Chr8 44.29 cM		0.59
OMIM:615277	cataract 19 multiple types	No	MGI:3606781					0.56
OMIM:615277	cataract 19 multiple types	No	MGI:3841168					0.52
OMIM:615277	cataract 19 multiple types	No	MGI:4942178					0.51
OMIM:615277	cataract 19 multiple types	No	MGI:3614259					0.49
OMIM:615277	cataract 19 multiple types	No	MGI:98495	T-box 3	21386	Chr5 60.34 cM		0.48
OMIM:615277	cataract 19 multiple types	No	MGI:3040265					0.44
OMIM:615278	cardiofaciocutaneous syndrome	No	MGI:1858229	protein phosphatase 1, regulatory subunit 3C	53412	Chr19 31.89 cM		0.84
OMIM:615278	cardiofaciocutaneous syndrome	No	MGI:5521184					0.83
OMIM:615278	cardiofaciocutaneous syndrome	No	MGI:107448	lysosomal trafficking regulator	17101	Chr13 5.28 cM		0.76
OMIM:615278	cardiofaciocutaneous syndrome	No	MGI:1333849	RAS, guanyl releasing protein 2	19395	Chr19 4.58 cM		0.68
OMIM:615278	cardiofaciocutaneous syndrome	No	MGI:97250	myelocytomatosis oncogene	17869	Chr15 26.19 cM		0.65
OMIM:615278	cardiofaciocutaneous syndrome	No	MGI:2159324	ceroid-lipofuscinosis, neuronal 6	76524	Chr9 33.89 cM		0.58
OMIM:615278	cardiofaciocutaneous syndrome	No	MGI:1095407	bone morphogenetic protein receptor, type II (serine/threonine kinase)	12168	Chr1 30.44 cM		0.57
OMIM:615278	cardiofaciocutaneous syndrome	No	MGI:5803806					0.41
OMIM:615278	cardiofaciocutaneous syndrome	No	MGI:5435398					0.36
OMIM:615279	cardiofaciocutaneous syndrome	No	MGI:107877	protein kinase C substrate 80K-H	19089	Chr9 8.04 cM		0.75
